LAMMPS data file via write_data, version 23 Jun 2022, timestep = 300000

1146 atoms
2 atom types

-20 20 xlo xhi
-20 20 ylo yhi
-20 20 zlo zhi

Masses

1 1
2 1

Pair Coeffs # lj/cut

1 1 1
2 0.5 3

Atoms # atomic

80 1 0.614693910098337 -19.044495218272726 -19.461601184877203 0 0 0
336 1 17.047845659592014 -18.109823747716547 -18.839434540984456 -1 0 1
974 1 18.670772976076663 -18.3893518827848 -18.668394353601446 0 1 1
137 1 -2.7449813724656593 -14.88581647216187 19.085231939554657 0 1 -1
1002 1 12.683081601327537 -12.973971085526212 19.751816945284503 -1 0 0
846 1 2.2812594596507982 -14.122633417763861 -19.460929323217403 -1 0 1
590 1 -11.715888511841989 -11.728419155398218 -19.927885569687174 0 1 1
375 1 -8.056123127574512 -12.87530999513895 -18.027843859001933 1 1 0
50 1 19.616806957990246 -12.341271990377521 -17.41543803372672 -1 0 0
962 1 -19.157204557489642 -10.659853625096279 -18.87410475882979 1 0 1
9 2 -16.41613388581793 -9.808037194522578 19.17742992712436 0 0 -1
362 1 -2.149873068024732 -11.846663388022888 -19.22061923883842 0 1 1
1034 1 8.090135187258001 -10.105705426640261 -19.102218004885646 -1 1 1
738 1 1.9407184174951748 -9.068183672817446 -18.88630086238531 0 0 1
1102 2 -16.524732425119183 -6.781263464297788 19.479914199687734 1 0 0
634 1 -1.4249419947156576 -8.211796738169205 19.88790247267259 0 1 -1
814 1 16.149527355441606 -8.779649132700738 19.519663044327704 -1 -1 0
321 1 -9.321385693521613 -6.5780675541962905 -19.456526336167574 0 -1 0
658 1 -0.8180622714060839 -6.571842558251333 19.33413344599306 0 0 0
699 1 -4.299772180859641 -2.432467428399621 -18.08070747636581 0 0 1
198 1 -5.28271028536576 -1.6316856695155377 -18.35302832682744 0 0 0
352 1 10.377663651382528 0.3853909302307401 -19.881142445767633 0 0 0
329 1 -5.639912779058644 0.9896905284867706 18.829519606701766 0 0 0
995 1 -15.963174448085502 3.9787522069796246 19.575664029083796 0 0 -1
303 2 10.119617146349764 1.1569216766060342 -18.016409176329056 0 -1 0
120 1 -9.34993927441559 4.212868769734171 -19.467643914468933 1 0 0
600 1 -5.971256374576198 5.200894107332309 -19.761019386811533 1 -1 0
322 1 8.765832312179185 7.069012970961869 -19.806856271308636 0 -1 0
161 1 -3.301624421690813 5.627880302657628 -19.620323339659983 1 -1 0
102 1 1.5580064019611648 7.395124559217501 19.30335976373287 0 0 -1
450 1 8.925863269781127 7.758884425237281 -18.633292531404585 1 0 1
1035 1 10.139426426440922 8.056873638884952 -18.420458342115754 0 1 1
331 1 -14.34774158455376 8.649110020368811 19.624881374315198 1 0 -1
611 1 -4.261057823889796 8.264025980004211 -19.78850682705927 0 0 0
346 1 -12.066639937098994 12.378653267025355 -19.42912847463127 1 0 0
312 1 12.53366392613934 12.000769683939064 -18.770713921743365 0 0 0
91 1 10.865005637244792 12.831113093700456 -18.950861298644927 -1 0 0
118 1 13.243908321727455 14.984731594369437 -17.92258919220472 0 -1 0
1127 1 -4.873681617528517 18.20236206309301 -17.91740165769146 0 -1 1
373 1 18.968608501828612 16.424651984922612 -19.1647902032868 -1 0 1
609 1 -4.4730792507245996 19.849948742419087 19.850730004402433 0 -1 0
806 1 14.123906869633986 18.86046354890566 -19.369317752273055 0 0 0
164 1 -5.41801604277703 -19.79294877105599 -16.95845343905041 0 1 0
292 1 -17.31770833871007 -19.723860535398046 -19.03593503947183 0 0 0
1123 1 5.008726344553958 -16.971210359846314 -17.578412588381145 0 0 1
562 1 9.74394075954027 -16.565648747376848 19.40580692954357 0 0 0
278 1 -19.293100821597825 -16.167275134171927 -18.2450715141743 0 1 0
755 1 1.203794527363654 -13.136924835400412 19.628237638976472 0 0 0
698 2 16.347937680406144 -12.680505800258336 -16.87723757489974 0 0 0
1060 1 -11.156814301305177 -12.411991616903185 -19.272041474562354 0 0 1
693 1 4.564038868405598 -12.935096154359597 -18.873416375737225 0 0 1
851 1 -8.00804443532224 -11.406456171062441 -17.74189656569302 -1 1 0
757 1 -6.864235941835331 -10.48831618619631 -17.297373700046073 0 1 1
277 1 -18.19470030141119 -9.021593781332776 -18.887129445980555 1 0 0
85 1 11.607385620228866 -9.51644748545514 -18.839938008642637 -1 0 0
927 1 -11.000451575074804 -8.366747208169397 -16.578066871463864 1 0 1
936 1 13.758999802400346 -6.512875656776053 -16.876526803527813 0 1 1
493 1 -17.765322364971247 -4.504816505862683 -16.794037533392913 0 0 0
335 1 -0.30905831465181866 -4.172237231476917 -16.538292860708363 1 0 0
972 1 11.701263478242865 -4.447153232086621 -17.66102964045397 0 0 1
1045 1 9.438331692726235 -2.8818577681051236 -18.709311477944905 0 0 1
188 1 10.311256717291243 -2.039890106441968 -19.14396517693211 0 1 0
366 1 15.705481190656108 0.9642535591046407 -17.27517599525826 0 -1 0
178 2 -3.7625340307193964 1.7777632481916146 -18.270269017162384 0 0 0
8 1 16.395949106836024 0.450466361994961 -16.562727897094813 -1 0 0
586 1 -1.1902147662510467 2.3752126706559022 -18.22899213358876 0 1 1
715 1 -1.9924674510563067 1.055074584991698 -17.850601078339796 0 1 0
477 1 -18.888018331891153 5.562017083631337 -17.61610129949663 1 0 1
1014 1 -17.745396375836787 4.376179044778462 -18.26275889265477 0 0 1
623 1 -0.11699436087244072 2.8346962750092017 -16.7179534519367 -1 0 1
567 2 4.335262412091599 3.5639016180520167 -17.533635750744306 0 -1 0
27 1 -17.23529877358342 5.228872236866447 -17.833737565963215 1 0 0
778 1 -17.921850237736194 5.712256333063938 -18.674525891288333 0 -1 1
813 1 3.97763459244995 5.377876094314291 -16.25992247074159 0 0 0
519 1 8.522363476282159 6.86336126285211 -17.73354842824151 0 -1 0
1006 1 8.182826992668941 8.820696687811775 -18.198855246782816 -1 0 1
620 2 -19.17776839315185 12.233257088158277 19.480540947162147 0 0 -1
314 1 4.38430538834458 8.36354743365393 -17.14241292210464 0 0 0
132 2 11.997254183858866 13.352802179019779 -17.410640547856907 0 0 0
1054 1 -11.842515281323651 13.854095353647228 -17.71107253696016 0 0 1
593 1 6.137673060493752 14.273315853929178 -18.432018708797703 0 0 0
912 1 -15.305496293532387 16.847630937136145 -19.752862649223296 0 -1 1
214 1 14.989960209084703 16.195055543076258 -17.36528569041567 1 -2 0
908 1 17.960155029550574 16.29531961664145 -18.262306916580595 0 -1 1
595 1 15.78124138566814 17.315128267677327 -16.829757749806944 0 -1 0
76 1 -16.017840628825518 -18.56038884209392 -17.588143381492856 1 0 0
602 1 -10.847613308571663 19.870720914469345 -18.386377944516127 0 -1 0
72 1 -10.712842777666461 -18.141595247280165 -17.284220414206267 0 0 0
487 1 4.3910019774099025 -17.55460820017109 -16.57557400889683 -1 1 1
536 1 12.996251348995123 -19.62535797348463 -16.386385055971733 -1 1 0
1125 1 18.64181791714641 -15.082066772458091 -14.920699566337783 -1 0 1
655 1 -5.034041410878556 -13.892568380372273 -16.73934819856494 0 0 1
943 1 9.012846530709703 -14.9134664963501 -13.537206523010711 0 0 1
136 2 -13.683481863149735 -9.821045831969721 -16.710018608288234 0 0 0
1084 1 0.9935968255920784 -10.814747025733087 -16.59335200134772 0 0 0
584 1 19.057052957976317 -11.076478662525046 -15.974038396894493 0 1 0
680 1 15.627203682386417 -10.22801334916133 -16.096167911441608 0 0 0
51 1 -16.905159038333643 -7.644142292602308 -17.0265963555692 0 0 0
524 1 -19.627734927247076 -6.3703155269407805 -15.323286722792806 0 0 0
1134 1 -9.773625944558667 -7.820554018625204 -16.47683101499258 0 0 1
185 2 6.587224728468881 -8.437891985870909 -16.40739043554148 0 0 0
1047 1 18.77022353092281 -6.769717786013233 -15.603220558560047 -1 0 1
1080 1 -17.88288065800313 -5.585836290354282 -16.870624626920886 1 1 1
222 1 -16.86896677175924 -3.703782888356188 -17.684550866212998 0 0 0
475 1 -3.064620869777267 -5.752053514495169 -15.383247623379495 1 0 0
319 1 -10.592708031334608 1.8444646741604958 -14.95313083889221 1 1 0
1048 1 -6.606752759707909 -1.324223129237582 -16.570603332602293 0 0 1
495 1 -14.053736965185669 0.7736945622275455 -16.54713851554995 1 0 0
799 1 2.257922584392099 1.4121479766719611 -17.36475287852463 0 0 1
379 2 -14.137351303795064 4.476882503408277 -16.08509414998605 0 0 0
64 1 -9.474725290933776 3.2934392153085197 -17.489731667414684 0 0 0
239 1 -2.845475809156508 4.029055815827374 -16.829556383291514 1 0 0
316 1 3.125062693538222 3.4540161166024745 -16.308826772116635 -1 0 0
38 1 -5.195203751075878 4.864458235118807 -15.70909474607552 0 1 0
691 1 -4.0357117533001645 6.206377689919252 -16.47613574755451 0 1 1
900 1 -1.342076288563385 4.771641688561103 -16.25822607875168 1 0 1
925 1 14.215883227674848 6.992002995931743 -14.829732003888463 0 0 0
271 1 -16.56779370154177 7.211154129595901 -17.03922790156605 1 0 0
668 1 -13.73856691744593 8.11781250728442 -14.882390679216872 0 0 0
251 1 -19.132674713894644 8.56776750608897 -16.26616706267939 1 -1 0
34 1 -18.116669769307627 10.974020921505131 -15.645507597433177 1 0 0
730 1 -17.335020549954134 11.59616858083548 -16.263237283039043 0 -1 1
963 1 13.588057149283244 12.722056148204256 -16.20637655244051 0 0 1
351 1 -7.614251433268755 13.621401851756527 -16.105492994034922 0 -1 0
921 2 -4.306292928833143 13.542091299815318 -16.588730766430416 0 0 1
235 1 -8.786966016376816 16.052515092772815 -15.83571235759496 0 0 0
100 1 13.779153873040194 15.790590632991021 -16.553910872937116 0 -1 0
923 1 -4.667020288504184 16.884938938953535 -17.802363416677522 0 0 0
736 2 -11.781730027282231 -19.872385367313285 -13.914781276155912 0 0 1
378 1 -19.637348832032064 -18.146213170804018 -16.084887565480344 0 1 0
494 1 -5.3341670972662065 -17.88070946079809 -15.710326707305734 0 1 0
888 1 14.765305391033062 -17.488054559749607 -15.683359813182383 0 0 0
772 1 -5.11702122599041 -14.76520572030497 -16.093056501086146 1 0 1
696 1 -3.150437305315131 -14.727684058037536 -14.980456953540426 0 0 1
682 1 6.768130656918021 -14.92366567560337 -12.17443544739384 -1 0 1
234 1 16.744878726389775 -10.981838344234513 -15.445989657757254 -1 0 0
363 1 -6.059173890948774 -11.462258090624308 -15.553529271269909 0 0 1
1027 1 -17.124094949666485 -10.41766822166949 -15.735942358915125 -1 1 1
737 2 10.125377121247793 -11.978750956469058 -15.320682856561316 0 0 1
490 2 -11.192765461856471 -6.98224675703249 -14.553653103890893 1 0 1
207 1 -7.268266093571507 -4.326449868554603 -14.258674365382488 1 1 0
60 1 3.341361222764699 -5.024802883345255 -14.701438400461866 1 1 0
716 1 11.10178874997167 -1.3296917796284473 -16.084332694769888 0 1 1
635 1 12.233249691983065 -2.839727794481405 -15.653689884517716 0 0 0
407 1 -12.824913028142005 -0.6843158647158285 -14.743311412950046 0 -1 0
720 1 -1.932183112964538 0.3227403125682695 -16.711340519133877 0 0 1
302 1 13.680030077552248 -0.011003124853794503 -14.711685827765029 0 0 0
